x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.01,-0.1838585714771577,-0.0004242569976794719,-0.22,0.0,-0.01
0.0,0.0,0,0.22,0.0,0.02,-0.18386069270911415,-0.0008484715700127222,-0.22,0.0,-0.02
0.0,0.0,0,0.21,0.0,0.01,-0.1748585714771577,-0.0004242569976794719,-0.21,0.0,-0.01
0.0,0.0,0,0.21,0.0,0.01,-0.1748585714771577,-0.0004242569976794719,-0.21,0.0,-0.01
