x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
1.0,0,0,0.87,-0.09,0.28,0.13622110876621543,-0.0021813389138468265,0.13,0.09,-0.28
1.0012792921066285,0,0,0.87,-0.09,0.28,0.13737247166218106,-0.0021813389138468265,0.13127929210662848,0.09,-0.28
1.0025592231750489,0,0,0.87,-0.09,0.28,0.1385244096237594,-0.0021813389138468265,0.13255922317504887,0.09,-0.28
1.0038391971588134,0,0,0.87,-0.09,0.28,0.13967638620914752,-0.0021813389138468265,0.13383919715881343,0.09,-0.28
1.0051187896728515,0,0,0.87,-0.09,0.28,0.14082801947178178,-0.0021813389138468265,0.1351187896728515,0.09,-0.28
1.0063986444473267,0,0,0.87,-0.09,0.28,0.1419798887688095,-0.0021813389138468265,0.13639864444732674,0.09,-0.28
1.0076787185668945,0,0,0.87,-0.09,0.28,0.1431319554764205,-0.0021813389138468265,0.1376787185668945,0.09,-0.28
1.0089585971832276,0,0,0.87,-0.09,0.28,0.14428384623112023,-0.0021813389138468265,0.13895859718322756,0.09,-0.28
1.0102384185791016,0,0,0.87,-0.09,0.28,0.14543568548740685,-0.0021813389138468265,0.14023841857910158,0.09,-0.28
1.0115182542800902,0,0,0.87,-0.09,0.28,0.14658753761829663,-0.0021813389138468265,0.14151825428009024,0.09,-0.28
1.0127982950210572,0,0,0.87,-0.09,0.28,0.14773957428516693,-0.0021813389138468265,0.14279829502105723,0.09,-0.28
1.014078140258789,0,0,0.87,-0.09,0.28,0.14889143499912558,-0.0021813389138468265,0.14407814025878907,0.09,-0.28
1.0153580236434936,0,0,0.87,-0.09,0.28,0.15004333004535966,-0.0021813389138468265,0.1453580236434936,0.09,-0.28
1.016637954711914,0,0,0.87,-0.09,0.28,0.151195268006938,-0.0021813389138468265,0.146637954711914,0.09,-0.28
1.0179184579849243,0,0,0.87,-0.09,0.28,0.1523477209526473,-0.0021813389138468265,0.1479184579849243,0.09,-0.28
1.0191991472244262,0,0,0.87,-0.09,0.28,0.15350034126819898,-0.0021813389138468265,0.14919914722442618,0.09,-0.28
1.0204778289794922,0,0,0.87,-0.09,0.28,0.15465115484775843,-0.0021813389138468265,0.15047782897949225,0.09,-0.28
1.0217575693130494,0,0,0.87,-0.09,0.28,0.15580292114795988,-0.0021813389138468265,0.1517575693130494,0.09,-0.28
1.023037438392639,0,0,0.87,-0.09,0.28,0.15695480331959058,-0.0021813389138468265,0.15303743839263906,0.09,-0.28
