x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.05,0.08612446163674223,-0.00014230512923493437,0.08,-0.02,0.05
0.0,0.0,0,-0.08,0.02,-0.05,0.08612446163674223,-0.00014230512923493437,0.08,-0.02,0.05
0.0,0.0,0,-0.08,0.02,-0.06,0.08611668741544513,0.0002813156367268085,0.08,-0.02,0.06
0.0,0.0,0,-0.08,0.02,-0.05,0.08612446163674223,-0.00014230512923493437,0.08,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.05,0.09512446163674222,-0.00014230512923493437,0.09,-0.02,0.05
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.03,0.059135772139983035,-0.0009901404039009238,0.05,-0.02,0.03
0.0,0.0,0,-0.04,0.02,-0.03,0.050135772139983034,-0.0009901404039009238,0.04,-0.02,0.03
0.0,0.0,0,-0.04,0.02,-0.03,0.050135772139983034,-0.0009901404039009238,0.04,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,-0.03,0.02,-0.03,0.041135772139983026,-0.0009901404039009238,0.03,-0.02,0.03
0.0,0.0,0,0.09,0.01,-0.07,-0.06689249846282966,0.0018360528489734169,-0.09,-0.01,0.07
0.0,0.0,0,0.09,0.01,-0.07,-0.06689249846282966,0.0018360528489734169,-0.09,-0.01,0.07
0.0,0.0,0,0.09,0.01,-0.07,-0.06689249846282966,0.0018360528489734169,-0.09,-0.01,0.07
0.0,0.0,0,0.09,0.0,-0.08,-0.06690309507950193,0.0033904933213229826,-0.09,0.0,0.08
0.0,0.0,0,0.1,0.01,-0.07,-0.07589249846282967,0.0018360528489734169,-0.1,-0.01,0.07
0.0,0.0,0,0.1,0.0,-0.07,-0.07589249846282967,0.002967423698871893,-0.1,0.0,0.07
0.0,0.0,0,0.1,0.0,-0.07,-0.07589249846282967,0.002967423698871893,-0.1,0.0,0.07
0.0,0.0,0,0.1,0.0,-0.07,-0.07589249846282967,0.002967423698871893,-0.1,0.0,0.07
0.0,0.0,0,0.1,0.0,-0.07,-0.07589249846282967,0.002967423698871893,-0.1,0.0,0.07
0.0,0.0,0,0.11,0.0,-0.07,-0.08489249846282966,0.002967423698871893,-0.11,0.0,0.07
0.0,0.0,0,0.11,0.0,-0.08,-0.08490309507950193,0.0033904933213229826,-0.11,0.0,0.08
0.0,0.0,0,0.11,0.0,-0.08,-0.08490309507950193,0.0033904933213229826,-0.11,0.0,0.08
0.0,0.0,0,0.11,0.0,-0.08,-0.08490309507950193,0.0033904933213229826,-0.11,0.0,0.08
0.0,0.0,0,0.11,0.0,-0.08,-0.08490309507950193,0.0033904933213229826,-0.11,0.0,0.08
0.0,0.0,0,0.12,0.0,-0.08,-0.09390309507950192,0.0033904933213229826,-0.12,0.0,0.08
0.0,0.0,0,0.12,0.0,-0.08,-0.09390309507950192,0.0033904933213229826,-0.12,0.0,0.08
0.0,0.0,0,0.12,0.0,-0.09,-0.09391510137491887,0.0038132238972673404,-0.12,0.0,0.09
0.0,0.0,0,0.12,0.0,-0.08,-0.09390309507950192,0.0033904933213229826,-0.12,0.0,0.08
0.0,0.0,0,0.12,0.0,-0.08,-0.09390309507950192,0.0033904933213229826,-0.12,0.0,0.08
0.0,0.0,0,0.13,0.0,-0.08,-0.10290309507950193,0.0033904933213229826,-0.13,0.0,0.08
0.0,0.0,0,0.13,0.0,-0.09,-0.10291510137491888,0.0038132238972673404,-0.13,0.0,0.09
0.0,0.0,0,0.13,0.0,-0.08,-0.10290309507950193,0.0033904933213229826,-0.13,0.0,0.08
0.0,0.0,0,0.13,0.0,-0.09,-0.10291510137491888,0.0038132238972673404,-0.13,0.0,0.09
0.0,0.0,0,0.13,0.0,-0.09,-0.10291510137491888,0.0038132238972673404,-0.13,0.0,0.09
0.0,0.0,0,0.14,0.0,-0.08,-0.11190309507950195,0.0033904933213229826,-0.14,0.0,0.08
0.0,0.0,0,0.14,0.0,-0.08,-0.11190309507950195,0.0033904933213229826,-0.14,0.0,0.08
0.0,0.0,0,0.14,0.0,-0.08,-0.11190309507950195,0.0033904933213229826,-0.14,0.0,0.08
0.0,0.0,0,0.14,0.0,-0.09,-0.1119151013749189,0.0038132238972673404,-0.14,0.0,0.09
0.0,0.0,0,0.14,0.0,-0.09,-0.1119151013749189,0.0038132238972673404,-0.14,0.0,0.09
0.0,0.0,0,0.14,0.0,-0.09,-0.1119151013749189,0.0038132238972673404,-0.14,0.0,0.09
0.0,0.0,0,0.13,0.0,-0.1,-0.10292851614846096,0.004235573153999649,-0.13,0.0,0.1
0.0,0.0,0,0.13,0.0,-0.1,-0.10292851614846096,0.004235573153999649,-0.13,0.0,0.1
0.0,0.0,0,0.13,0.0,-0.1,-0.10292851614846096,0.004235573153999649,-0.13,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.12,0.0,-0.1,-0.09392851614846096,0.004235573153999649,-0.12,0.0,0.1
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,0.08,0.0,-0.11,-0.057943338058661996,0.004657498856946189,-0.08,0.0,0.11
0.0,0.0,0,-0.02,0.01,-0.04,0.03213082342364598,0.0005652329128117666,0.02,-0.01,0.04
0.0,0.0,0,-0.03,0.02,-0.04,0.04113082342364598,-0.0005661379370867094,0.03,-0.02,0.04
0.0,0.0,0,-0.03,0.02,-0.04,0.04113082342364598,-0.0005661379370867094,0.03,-0.02,0.04
0.0,0.0,0,-0.04,0.02,-0.04,0.050130823423645984,-0.0005661379370867094,0.04,-0.02,0.04
0.0,0.0,0,-0.04,0.02,-0.03,0.050135772139983034,-0.0009901404039009238,0.04,-0.02,0.03
0.0,0.0,0,-0.04,0.02,-0.04,0.050130823423645984,-0.0005661379370867094,0.04,-0.02,0.04
0.0,0.0,0,-0.04,0.02,-0.04,0.050130823423645984,-0.0005661379370867094,0.04,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.05,0.02,-0.04,0.059130823423645985,-0.0005661379370867094,0.05,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.06,0.02,-0.04,0.06813082342364599,-0.0005661379370867094,0.06,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.07,0.02,-0.04,0.077130823423646,-0.0005661379370867094,0.07,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.08,0.02,-0.04,0.08613082342364599,-0.0005661379370867094,0.08,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
0.0,0.0,0,-0.09,0.02,-0.04,0.09513082342364598,-0.0005661379370867094,0.09,-0.02,0.04
