time,x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0,1.4,0.0,1.5707963267948966,1.63,-0.69,1.33,-0.1856433317326432,0.15251396457143276,-0.22999999999999998,0.69,0.2407963267948965
0.0650169849395752,1.3999992698847694,0.0014297979271613171,1.5718176112061202,1.63,-0.69,1.33,-0.18564935595864138,0.1528309332414023,-0.23000073011523048,0.6914297979271613,0.2418176112061201
0.12901592254638672,1.3999971250898915,0.002837206379198677,1.5728229041672357,1.63,-0.69,1.33,-0.1856565911065538,0.15314292241271096,-0.2300028749101084,0.6928372063791987,0.24282290416723562
0.19350862503051758,1.399993532475034,0.00425547037065978,1.5738359531689072,1.63,-0.69,1.33,-0.18566519204315696,0.15345730191582332,-0.23000646752496579,0.6942554703706597,0.24383595316890716
0.2570064067840576,1.3999885915904424,0.005651850724243853,1.5748333739922882,1.63,-0.69,1.33,-0.18567494501453777,0.15376681480740256,-0.23001140840955747,0.6956518507242438,0.2448333739922881
0.3211090564727783,1.3999821908996017,0.007061527026835144,1.5758402960589768,1.63,-0.69,1.33,-0.18568608388680827,0.15407925891897234,-0.23001780910039815,0.6970615270268351,0.24584029605897673
0.38500237464904785,1.399974398625249,0.008466592813636658,1.576843929953957,1.63,-0.69,1.33,-0.18569847914164822,0.15439066527075931,-0.2300256013747508,0.6984665928136367,0.24684392995395688
0.44899439811706543,1.3999651808761369,0.00987382066096308,1.5778491143080342,1.63,-0.69,1.33,-0.185712187168072,0.1547025349178929,-0.23003481912386303,0.699873820660963,0.24784911430803414
0.5130167007446289,1.3999545432428149,0.01128170438370279,1.5788547742860375,1.63,-0.69,1.33,-0.1857271972071734,0.15501453401178375,-0.23004545675718502,0.7012817043837027,0.24885477428603742
0.5769824981689453,1.399942501025281,0.012688334133389425,1.5798595466823837,1.63,-0.69,1.33,-0.18574348810131547,0.15532623932342346,-0.23005749897471883,0.7026883341333894,0.24985954668238364
0.6409800052642822,1.3999290384505303,0.014095648370089383,1.5808648171730777,1.63,-0.69,1.33,-0.1857610815482355,0.15563808041950994,-0.2300709615494696,0.7040956483700893,0.2508648171730776
0.704972505569458,1.3999141623705949,0.015502838263853208,1.5818700090172955,1.63,-0.69,1.33,-0.1857799682467231,0.15594987806472133,-0.23008583762940504,0.7055028382638532,0.2518700090172954
0.7689685821533203,1.3998978708526688,0.01691009113412432,1.5828752570375677,1.63,-0.69,1.33,-0.1858001506674817,0.15626167376483577,-0.23010212914733108,0.7069100911341243,0.25287525703756764
0.8329598903656006,1.3998801660770401,0.018317222063358864,1.5838804301564342,1.63,-0.69,1.33,-0.18582162612229625,0.15657342654934175,-0.23011983392295976,0.7083172220633588,0.25388043015643413
0.8969507217407227,1.399861047048147,0.019724324000212356,1.5848855957851602,1.63,-0.69,1.33,-0.18584439587054255,0.15688515701316194,-0.23013895295185294,0.7097243240002123,0.2548855957851601
0.9609570503234863,1.399840508514597,0.021131746771011574,1.5858910048434545,1.63,-0.69,1.33,-0.18586846602902243,0.15719694265149664,-0.23015949148540282,0.7111317467710115,0.2558910048434544
1.024949550628662,1.3998185598518507,0.02253884412054676,1.5868961966876725,1.63,-0.69,1.33,-0.18589382559594664,0.1575086402991415,-0.23018144014814923,0.7125388441205467,0.2568961966876724
1.0889534950256348,1.3997951924930296,0.023946170328502377,1.587901568295264,1.63,-0.69,1.33,-0.18592048448850795,0.15782037274001356,-0.23020480750697025,0.7139461703285023,0.2579015682952639
1.1529502868652344,1.3997704131089517,0.025353315065182746,1.588906827550747,1.63,-0.69,1.33,-0.1859484350641247,0.1581320490816617,-0.23022958689104822,0.7153533150651827,0.2589068275507469
1.2169482707977295,1.3997442186912632,0.026760460391872215,1.5899121055315812,1.63,-0.69,1.33,-0.1859776807582035,0.1584437096520775,-0.2302557813087367,0.7167604603918721,0.2599121055315812
1.2809228897094727,1.3997166200527187,0.028167064955240004,1.590917016495528,1.63,-0.69,1.33,-0.1860082096464243,0.15875523455827123,-0.2302833799472812,0.71816706495524,0.2609170164955279
1.3449244499206543,1.3996875954005183,0.02957423341212502,1.5919223506524167,1.63,-0.69,1.33,-0.18604004581276573,0.15906686845055362,-0.23031240459948155,0.719574233412125,0.26192235065241665
1.408919095993042,1.3996571594534963,0.030981219965812042,1.5929275762022672,1.63,-0.69,1.33,-0.18607317299201026,0.15937844615606614,-0.23034284054650356,0.720981219965812,0.26292757620226714
1.4729135036468506,1.3996253093045536,0.03238816997195279,1.5939327980070472,1.63,-0.69,1.33,-0.18610759438939248,0.159689999866539,-0.23037469069544625,0.7223881699719528,0.26393279800704716
1.5369112491607666,1.3995920431032052,0.03379516063278178,1.5949380722428115,1.63,-0.69,1.33,-0.1861433119877752,0.16000154667640848,-0.23040795689679472,0.7237951606327817,0.2649380722428114
1.6009044647216797,1.3995573650122928,0.03520201755365249,1.5959432753222402,1.63,-0.69,1.33,-0.1861803213238199,0.16031304797030058,-0.23044263498770712,0.7252020175536524,0.26594327532224016
1.6648993492126465,1.39952127180251,0.03660887559437654,1.596948504617161,1.63,-0.69,1.33,-0.18621862585834587,0.16062453360946524,-0.23047872819748982,0.7266088755943765,0.2669485046171609
1.7288947105407715,1.399483764111542,0.03801570712467992,1.5979537414022222,1.63,-0.69,1.33,-0.1862582249042066,0.16093599747561718,-0.23051623588845782,0.7280157071246799,0.26795374140222217
1.7928907871246338,1.3994448417980383,0.03942251596313457,1.5989589894224945,1.63,-0.69,1.33,-0.18629911860507806,0.16124744041372047,-0.2305551582019616,0.7294225159631346,0.2689589894224944
1.8568861484527588,1.3994045057713642,0.04082926924160585,1.5999642262075557,1.63,-0.7,1.32,-0.1864010144756047,0.1639530958615587,-0.23059549422863568,0.7408292692416059,0.2799642262075557
1.9208788871765137,1.399362757385108,0.04223592361423282,1.600969421796844,1.63,-0.71,1.32,-0.18644470689345152,0.16602358430560443,-0.23063724261489194,0.7522359236142327,0.2809694217968439
1.9848806858062744,1.3993195888465104,0.04364273445182698,1.6019747596988028,1.63,-0.72,1.31,-0.1865519457953312,0.16872684250243195,-0.23068041115348947,0.763642734451827,0.2919747596988027
2.048868417739868,1.3992750159637757,0.045049191996913214,1.6029798766416152,1.63,-0.72,1.31,-0.18659843443678084,0.16903777440168782,-0.2307249840362242,0.7650491919969132,0.2929798766416152
2.112865447998047,1.399229022664271,0.046455808398834196,1.6039851396421685,1.63,-0.73,1.31,-0.18664622365411918,0.17110801610798496,-0.23077097733572893,0.7764558083988342,0.29398513964216844
2.1769094467163086,1.3991815800565879,0.047863410141254184,1.6049911404215675,1.64,-0.74,1.3,-0.1957603293912319,0.17380872591829089,-0.24081841994341202,0.7878634101412542,0.3049911404215675
2.2409145832061768,1.3991327515017251,0.04927010934848846,1.6059965307545103,1.64,-0.75,1.29,-0.19587821917938564,0.17650683896627214,-0.2408672484982748,0.7992701093484884,0.3159965307545103
