time,x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0,-1.7,-5.467617008900564e-16,-1.5707963267948966,-0.17,1.51,0.08,-1.3812680100632864,-0.8361724276456066,-1.53,-1.5100000000000005,-1.6507963267948966
0.06504201889038086,-1.6999964509955297,0.003473701570958298,4.710345625097483,-0.17,1.51,0.08,-1.3813735875741513,-0.8346617691393119,-1.5299964509955297,-1.5065262984290417,4.630345625097483
0.1290297508239746,-1.69998603317172,0.006891082721874316,4.708335391211859,-0.17,1.51,0.08,-1.3814712022035418,-0.8331749527969087,-1.52998603317172,-1.5031089172781258,4.628335391211859
0.19302678108215332,-1.6999687426268708,0.010308932612846017,4.706324865210752,-0.17,1.51,0.08,-1.3815626288081888,-0.8316872869847349,-1.5299687426268709,-1.499691067387154,4.626324865210752
0.2570323944091797,-1.6999445767441137,0.013727199214570508,4.704314069564585,-0.17,1.51,0.08,-1.38164786339702,-0.8301987940786824,-1.5299445767441138,-1.4962728007854296,4.624314069564585
0.32101893424987793,-1.6999135477526603,0.017144391705830674,4.702303873129663,-0.17,1.51,0.08,-1.3817268703212924,-0.8287101234193873,-1.5299135477526604,-1.4928556082941693,4.622303873129663
0.38501524925231934,-1.6998756432859286,0.020562036943126156,4.700293369598979,-0.17,1.51,0.08,-1.3817996862342314,-0.8272206099855857,-1.5298756432859286,-1.489437963056874,4.620293369598979
0.44901418685913086,-1.6998308657368946,0.02397973911783204,4.698282783676747,-0.17,1.51,0.08,-1.381866300900599,-0.8257304260950807,-1.5298308657368946,-1.486020260882168,4.618282783676747
0.5130062103271484,-1.6997792226501658,0.027396975139562064,4.696272414968593,-0.17,1.51,0.08,-1.3819267047486723,-0.8242397998902845,-1.5297792226501659,-1.482603024860438,4.616272414968593
0.5770008563995361,-1.6997207072292309,0.030814240476816163,4.694261963868891,-0.17,1.51,0.08,-1.381980907160347,-0.8227485153087412,-1.529720707229231,-1.4791857595231839,4.614261963868891
0.6409971714019775,-1.6996553198915385,0.03423147038021473,4.692251460338207,-0.17,1.51,0.08,-1.3820289064847189,-0.8212566005419468,-1.5296553198915386,-1.4757685296197853,4.612251460338207
0.7049894332885742,-1.6995830671317083,0.03764834550382305,4.690241084139911,-0.17,1.51,0.08,-1.3820706985827895,-0.8197641950479498,-1.5295830671317083,-1.472351654496177,4.610241084139911
0.7691187858581543,-1.699503768442028,0.041072387943059695,4.688226401110791,-0.17,1.51,0.08,-1.3821063561022329,-0.8182680113490033,-1.529503768442028,-1.4689276120569403,4.608226401110791
0.8330121040344238,-1.699417901461471,0.04448366208272799,4.686219133320831,-0.17,1.51,0.08,-1.3821356858245386,-0.8167767620914469,-1.529417901461471,-1.465516337917272,4.606219133320831
