x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
1.0,0,0,0.87,-0.34,0.23,0.1364733279001075,0.040721348587888694,0.13,0.34,-0.23
1.0012785291671753,0,0,0.87,-0.34,0.23,0.13762400415056528,0.040721348587888694,0.1312785291671753,0.34,-0.23
1.0025582647323608,0,0,0.87,-0.34,0.23,0.13877576615923218,0.040721348587888694,0.13255826473236076,0.34,-0.23
1.0038381671905519,0,0,0.87,-0.34,0.23,0.13992767837160416,0.040721348587888694,0.13383816719055186,0.34,-0.23
1.0051183557510377,0,0,0.87,-0.34,0.23,0.14107984807604143,0.040721348587888694,0.1351183557510377,0.34,-0.23
1.0063980388641358,0,0,0.87,-0.34,0.23,0.14223156287782973,0.040721348587888694,0.13639803886413582,0.34,-0.23
1.0076779794692994,0,0,0.87,-0.34,0.23,0.14338350942247693,0.040721348587888694,0.13767797946929938,0.34,-0.23
1.008957872390747,0,0,0.87,-0.34,0.23,0.1445354130517799,0.040721348587888694,0.13895787239074708,0.34,-0.23
1.0102377080917357,0,0,0.87,-0.34,0.23,0.14568726518266967,0.040721348587888694,0.14023770809173575,0.34,-0.23
1.0115177631378174,0,0,0.87,-0.34,0.23,0.14683931472414316,0.040721348587888694,0.1415177631378174,0.34,-0.23
1.0127977848052978,0,0,0.87,-0.34,0.23,0.14799133422487554,0.040721348587888694,0.1427977848052978,0.34,-0.23
1.0140775012969971,0,0,0.87,-0.34,0.23,0.14914307906740493,0.040721348587888694,0.14407750129699715,0.34,-0.23
1.0153573656082153,0,0,0.87,-0.34,0.23,0.1502949569475013,0.040721348587888694,0.14535736560821533,0.34,-0.23
1.0166378116607666,0,0,0.87,-0.34,0.23,0.15144735839479745,0.040721348587888694,0.14663781166076661,0.34,-0.23
1.0179175901412965,0,0,0.87,-0.34,0.23,0.15259915902727433,0.040721348587888694,0.14791759014129646,0.34,-0.23
1.019199104309082,0,0,0.87,-0.34,0.23,0.1537525217782813,0.040721348587888694,0.149199104309082,0.34,-0.23
1.020478105545044,0,0,0.87,-0.34,0.23,0.15490362289064713,0.040721348587888694,0.15047810554504404,0.34,-0.23
1.0217569446563721,0,0,0.87,-0.34,0.23,0.15605457809084242,0.040721348587888694,0.15175694465637213,0.34,-0.23
1.023036880493164,0,0,0.87,-0.34,0.23,0.1572065203439551,0.040721348587888694,0.153036880493164,0.34,-0.23
1.0243166780471802,0,0,0.87,-0.34,0.23,0.15835833814256967,0.040721348587888694,0.1543166780471802,0.34,-0.23
1.0255966138839723,0,0,0.87,-0.34,0.23,0.15951028039568255,0.040721348587888694,0.15559661388397228,0.34,-0.23
1.0268764972686768,0,0,0.87,-0.34,0.23,0.16066217544191663,0.040721348587888694,0.1568764972686768,0.34,-0.23
1.0281575584411622,0,0,0.87,-0.34,0.23,0.1618151304971535,0.040721348587888694,0.1581575584411622,0.34,-0.23
1.029439001083374,0,0,0.87,-0.34,0.23,0.16296842887514415,0.040721348587888694,0.15943900108337405,0.34,-0.23
1.0307178926467895,0,0,0.87,-0.34,0.23,0.16411943128221804,0.040721348587888694,0.16071789264678948,0.34,-0.23
1.03199622631073,0,0,0.87,-0.34,0.23,0.16526993157976458,0.040721348587888694,0.16199622631073007,0.34,-0.23
1.0332760524749756,0,0,0.87,-0.34,0.23,0.16642177512758552,0.040721348587888694,0.16327605247497556,0.34,-0.23
1.03455593585968,0,0,0.87,-0.34,0.23,0.16757367017381958,0.040721348587888694,0.1645559358596801,0.34,-0.23
