time,x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0,1.4,0.0,1.5707963267948966,0.97,0.24,1.15,0.40707272742428885,0.0001160562151351005,0.42999999999999994,-0.24,0.42079632679489665
0.06505489349365234,1.3999992690331249,0.0014306315793712835,1.5718182066722952,0.97,0.24,1.15,0.40706287941803726,0.00042926773532999535,0.4299992690331249,-0.2385693684206287,0.4218182066722953
0.12903165817260742,1.3999971243885634,0.0028375524229821278,1.5728231513418744,0.97,0.24,1.15,0.407051890973106,0.0007372607628315236,0.4299971243885634,-0.23716244757701788,0.42282315134187454
0.1930384635925293,1.3999935638646888,0.004245131028271199,1.5738285678903092,0.97,0.24,1.15,0.4070396037158617,0.0010453705471130115,0.4299935638646888,-0.2357548689717288,0.4238285678903093
0.25709080696105957,1.3999885840962436,0.0056537067659463485,1.5748346997471683,0.97,0.24,1.15,0.4070260123917486,0.0013536713259560997,0.42998858409624363,-0.23434629323405365,0.42483469974716837
0.321030855178833,1.3999821995728057,0.007059807312432295,1.575839067675924,0.97,0.24,1.15,0.40701115252931763,0.0016614031401990595,0.4299821995728057,-0.2329401926875677,0.42583906767592405
0.3850247859954834,1.3999743956446116,0.008467085655872748,1.5768442819905635,0.97,0.24,1.15,0.4069949872943188,0.001969365501013832,0.4299743956446116,-0.23153291434412723,0.42684428199056357
0.4490082263946533,1.399965178731371,0.009874124753106617,1.5778493315221107,0.97,0.24,1.15,0.40697753164900025,0.002277248281463664,0.42996517873137097,-0.23012587524689337,0.4278493315221108
0.5130109786987305,1.399954544256828,0.011281578553426968,1.5788546844043507,0.97,0.24,1.15,0.40695877721304935,0.0025851945705390057,0.429954544256828,-0.22871842144657303,0.4288546844043508
0.577009916305542,1.3999424955605004,0.012688937064939964,1.5798599773654662,0.97,0.24,1.15,0.406938730312279,0.002893092773789038,0.42994249556050046,-0.22731106293506004,0.42985997736546633
0.6410012245178223,1.3999290337522143,0.01409611498219357,1.5808651504843327,0.97,0.24,1.15,0.4069173925088077,0.0032009242356160796,0.42992903375221436,-0.22590388501780642,0.4308651504843328
0.7049901485443115,1.399914158074159,0.015503226229345296,1.5818702861524965,0.97,0.24,1.15,0.4068947623787457,0.003508713884235579,0.429914158074159,-0.2244967737706547,0.43187028615249656
