time,x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0,-2.4121839745149545e-16,1.5,3.141592653589793,-0.25,1.59,-0.04,0.1779138042817158,-0.07085764927815116,0.24999999999999975,-0.09000000000000008,3.181592653589793
0.06500840187072754,0.003063446636480365,1.4999968717616399,3.1395503544124064,-0.25,1.59,-0.04,0.18066715583835366,-0.07057032471039743,0.25306344663648034,-0.09000312823836021,3.1795503544124064
0.1290280818939209,0.006080288461706538,1.4999876766467857,3.137539116847946,-0.25,1.59,-0.04,0.18337881205866885,-0.07028965332223985,0.25608028846170655,-0.09001232335321441,3.177539116847946
0.19296002388000488,0.009092971210119295,1.4999724390383218,3.135530635655214,-0.25,1.59,-0.04,0.1860869200135995,-0.07001162879712589,0.2590929712101193,-0.0900275609616783,3.175530635655214
0.2569711208343506,0.012109347246017716,1.4999511204400213,3.133519667735814,-0.25,1.59,-0.04,0.18879853817450126,-0.06973552602677795,0.2621093472460177,-0.09004887955997876,3.173519667735814
0.3209378719329834,0.01512358466884525,1.499923757124596,3.131510092982559,-0.25,1.59,-0.04,0.1915084240188721,-0.06946188067743636,0.2651235846688452,-0.09007624287540406,3.171510092982559
0.3849337100982666,0.018139131612255686,1.4998903199582139,3.1294996044321555,-0.25,1.59,-0.04,0.19421967744963758,-0.06919037890350227,0.26813913161225567,-0.09010968004178621,3.1694996044321555
0.4489409923553467,0.021155144472641142,1.4998508125351473,3.127488756355005,-0.25,1.59,-0.04,0.19693154017054437,-0.06892109880768246,0.27115514447264116,-0.09014918746485279,3.167488756355005
0.5129210948944092,0.02416979114427262,1.4998052610909332,3.125478762153878,-0.25,1.59,-0.04,0.19964236476456002,-0.06865420313206966,0.27416979114427265,-0.09019473890906693,3.165478762153878
0.5769731998443604,0.027187732644485506,1.4997535888250617,3.123466505930301,-0.25,1.59,-0.04,0.2023563427024702,-0.06838928160117114,0.2771877326444855,-0.09024641117493837,3.163466505930301
0.6409094333648682,0.03020010485136456,1.4996959537409464,3.1214578899150385,-0.25,1.59,-0.04,0.2050655024507121,-0.068127110000162,0.28020010485136454,-0.09030404625905364,3.1614578899150385
0.7050032615661621,0.033219779868134236,1.4996321036259235,3.1194443229168622,-0.25,1.59,-0.04,0.20778142064809554,-0.06786657026366724,0.28321977986813424,-0.0903678963740766,3.1594443229168623
0.7689082622528076,0.03623042450658639,1.4995623882786846,3.117436688110014,-0.25,1.59,-0.04,0.2104894069641901,-0.0676090699744385,0.28623042450658637,-0.09043761172131548,3.157436688110014
0.8330576419830322,0.03925243526343929,1.4994863274888137,3.1154213759090856,-0.25,1.59,-0.04,0.2132078076960707,-0.06735286757079689,0.2892524352634393,-0.09051367251118636,3.1554213759090857
0.8969316482543945,0.04226131508166013,1.4994045422258693,3.1134147148205114,-0.25,1.59,-0.04,0.21591458677537967,-0.06710003823955388,0.29226131508166014,-0.0905954577741308,3.1534147148205114
0.9610030651092529,0.045279323242894555,1.4993164385434667,3.111401851895548,-0.25,1.59,-0.04,0.21862976823566893,-0.06684870744490887,0.2952793232428946,-0.09068356145653333,3.1514018518955482
1.0248913764953613,0.048288523780869244,1.4992225380079718,3.10939474139854,-0.25,1.59,-0.04,0.2213372158678985,-0.0666003695995457,0.29828852378086923,-0.0907774619920283,3.14939474139854
