x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
1.0,0,0,0.67,-0.25,0.26,0.31632779956269025,0.02457516688647069,0.32999999999999996,0.25,-0.26
1.0014851808547973,0,0,0.67,-0.25,0.26,0.31766446233200785,0.02457516688647069,0.3314851808547973,0.25,-0.26
1.0030822229385377,0,0,0.67,-0.25,0.26,0.3191018002073741,0.02457516688647069,0.3330822229385376,0.25,-0.26
1.0046801233291627,0,0,0.67,-0.25,0.26,0.32053991055893666,0.02457516688647069,0.33468012332916264,0.25,-0.26
1.0062932920455934,0,0,0.67,-0.25,0.26,0.3219917624037243,0.02457516688647069,0.33629329204559333,0.25,-0.26
1.0078799772262572,0,0,0.67,-0.25,0.26,0.32341977906632174,0.02457516688647069,0.3378799772262572,0.25,-0.26
1.0094913005828858,0,0,0.67,-0.25,0.26,0.32486997008728746,0.02457516688647069,0.3394913005828858,0.25,-0.26
1.0110806369781493,0,0,0.67,-0.25,0.26,0.3263003728430246,0.02457516688647069,0.3410806369781493,0.25,-0.26
1.0126796770095825,0,0,0.67,-0.25,0.26,0.3277395088713145,0.02457516688647069,0.34267967700958246,0.25,-0.26
1.0142805004119873,0,0,0.67,-0.25,0.26,0.3291802499334788,0.02457516688647069,0.3442805004119872,0.25,-0.26
1.0158793592453004,0,0,0.67,-0.25,0.26,0.3306192228834606,0.02457516688647069,0.34587935924530033,0.25,-0.26
1.017491431236267,0,0,0.67,-0.25,0.26,0.3320700876753306,0.02457516688647069,0.347491431236267,0.25,-0.26
1.0190801095962525,0,0,0.67,-0.25,0.26,0.33349989819931747,0.02457516688647069,0.34908010959625246,0.25,-0.26
1.0206791353225708,0,0,0.67,-0.25,0.26,0.33493902135300396,0.02457516688647069,0.3506791353225708,0.25,-0.26
1.0222794675827027,0,0,0.67,-0.25,0.26,0.3363793203871227,0.02457516688647069,0.3522794675827027,0.25,-0.26
1.023879008293152,0,0,0.67,-0.25,0.26,0.33781890702652695,0.02457516688647069,0.3538790082931519,0.25,-0.26
1.0254789352416993,0,0,0.67,-0.25,0.26,0.3392588412802196,0.02457516688647069,0.35547893524169927,0.25,-0.26
1.0270879077911377,0,0,0.67,-0.25,0.26,0.34070691657471414,0.02457516688647069,0.35708790779113764,0.25,-0.26
1.0286785411834716,0,0,0.67,-0.25,0.26,0.34213848662781465,0.02457516688647069,0.35867854118347153,0.25,-0.26
1.0302782917022706,0,0,0.67,-0.25,0.26,0.34357826209473374,0.02457516688647069,0.36027829170227055,0.25,-0.26
1.0318855476379394,0,0,0.67,-0.25,0.26,0.3450247924368357,0.02457516688647069,0.36188554763793934,0.25,-0.26
1.033479127883911,0,0,0.67,-0.25,0.26,0.34645901465821016,0.02457516688647069,0.363479127883911,0.25,-0.26
1.0350779581069947,0,0,0.67,-0.25,0.26,0.3478979618589854,0.02457516688647069,0.3650779581069946,0.25,-0.26
1.036677861213684,0,0,0.67,-0.25,0.26,0.3493378746550058,0.02457516688647069,0.36667786121368395,0.25,-0.26
1.0382777786254882,0,0,0.67,-0.25,0.26,0.3507778003256296,0.02457516688647069,0.36827777862548816,0.25,-0.26
1.0398769998550415,0,0,0.67,-0.25,0.27,0.3521647177968551,0.023996113798670133,0.3698769998550414,0.25,-0.27
1.0414785146713257,0,0,0.67,-0.25,0.27,0.3536060811315109,0.023996113798670133,0.37147851467132564,0.25,-0.27
1.0430783891677857,0,0,0.67,-0.25,0.27,0.3550459681783249,0.023996113798670133,0.3730783891677857,0.25,-0.27
1.0447051572799682,0,0,0.68,-0.24,0.26,0.34756244111466156,0.02297516688647069,0.3647051572799681,0.24,-0.26
1.0462786197662353,0,0,0.7,-0.24,0.26,0.330978557352302,0.02297516688647069,0.3462786197662353,0.24,-0.26
1.0478769207000733,0,0,0.72,-0.24,0.26,0.3144170281927563,0.02297516688647069,0.32787692070007335,0.24,-0.26
1.0494769239425659,0,0,0.74,-0.23,0.26,0.29785703111099954,0.021375166886470693,0.3094769239425659,0.23,-0.26
1.0510778045654297,0,0,0.75,-0.23,0.26,0.29029782367157697,0.021375166886470693,0.30107780456542965,0.23,-0.26
1.05267653465271,0,0,0.77,-0.23,0.25,0.2737871296216519,0.021955762444728626,0.28267653465271003,0.23,-0.25
1.0542764902114867,0,0,0.79,-0.22,0.25,0.25722708962455093,0.02035576244472862,0.2642764902114867,0.22,-0.25
1.0558764696121217,0,0,0.8,-0.22,0.25,0.24966707108512237,0.02035576244472862,0.2558764696121216,0.22,-0.25
1.057477478981018,0,0,0.82,-0.22,0.25,0.2331079795171291,0.02035576244472862,0.237477478981018,0.22,-0.25
1.0590763807296752,0,0,0.84,-0.21,0.25,0.21654699109092065,0.018755762444728624,0.21907638072967528,0.21,-0.25
1.0606764078140258,0,0,0.85,-0.21,0.25,0.20898701546683618,0.018755762444728624,0.21067640781402586,0.21,-0.25
1.0623641157150268,0,0,0.87,-0.21,0.25,0.192505952577737,0.018755762444728624,0.19236411571502676,0.21,-0.25
1.0638756465911865,0,0,0.89,-0.2,0.24,0.17591484142910843,0.017737842414371926,0.17387564659118648,0.2,-0.24
1.0654767656326294,0,0,0.91,-0.2,0.24,0.15935584856640703,0.017737842414371926,0.15547676563262935,0.2,-0.24
1.067076644897461,0,0,0.92,-0.2,0.24,0.15179573990475537,0.017737842414371926,0.14707664489746086,0.2,-0.24
