x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
1.0,0.0,0,-0.07,0.01,0.0,0.977142135623731,-0.001131370849898476,1.07,-0.01,0.0
