time,x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
0,-2.251371709547291e-16,1.4,3.1415212250184865,-0.29,1.55,-0.36,0.219836001201882,-0.1305057846098895,0.28999999999999976,-0.15000000000000013,3.5015212250184864
0.06510782241821289,0.002863589595644083,1.3999970713735896,3.139475802612339,-0.29,1.55,-0.36,0.2223816325570172,-0.13025412473630535,0.29286358959564407,-0.1500029286264104,3.4994758026123387
0.12906169891357422,0.005676414439190191,1.3999884922095305,3.137466632774638,-0.29,1.55,-0.36,0.22488230348958355,-0.1300087434052596,0.2956764144391902,-0.15001150779046957,3.4974666327746378
0.1929793357849121,0.008487622495776706,1.3999742712865721,3.1354586017261417,-0.29,1.55,-0.36,0.2273817030916455,-0.12976530254766325,0.2984876224957767,-0.1500257287134279,3.4954586017261415
0.2570934295654297,0.011307436673191711,1.399954335639517,3.1334443990934173,-0.29,1.55,-0.36,0.2298889210099126,-0.12952292366734902,0.3013074366731917,-0.15004566436048306,3.493444399093417
0.3209860324859619,0.014117463794992461,1.3999288186247174,3.1314371550860063,-0.29,1.55,-0.36,0.23238760298340247,-0.1292831867034963,0.30411746379499244,-0.15007118137528264,3.491437155086006
0.3849916458129883,0.016932404130910447,1.3998976011445792,3.1294263610428246,-0.29,1.55,-0.36,0.23489082009937556,-0.12904483291925747,0.30693240413091044,-0.15010239885542087,3.4894263610428244
0.4489564895629883,0.019745483042796493,1.3998607487530343,3.1274168481011677,-0.29,1.55,-0.36,0.23739254821674005,-0.128808439005773,0.3097454830427965,-0.1501392512469657,3.4874168481011676
0.5129420757293701,0.022559394400165786,1.3998182288155478,3.1254066838064443,-0.29,1.55,-0.36,0.2398951829701065,-0.12857377774039055,0.3125593944001658,-0.1501817711844522,3.485406683806444
0.5769538879394531,0.02537436789243982,1.399770031631646,3.1233956958859164,-0.29,1.55,-0.36,0.24239892882361497,-0.12834083195385926,0.3153743678924398,-0.15022996836835412,3.4833956958859162
0.6409423351287842,0.028188211329759915,1.3997161943558518,3.1213854422869187,-0.29,1.55,-0.36,0.24490183597025172,-0.1281097831761509,0.3181882113297599,-0.15028380564414823,3.4813854422869186
0.7049479484558105,0.03100269567590086,1.3996566839267504,3.1193746496872485,-0.29,1.55,-0.36,0.24740547965389087,-0.12788048572883937,0.32100269567590084,-0.1503433160732497,3.4793746496872484
0.7689249515533447,0.03381579669243713,1.3995915446636764,3.1173647561916242,-0.29,1.55,-0.36,0.2499080591547685,-0.12765310404392785,0.3238157966924371,-0.15040845533632363,3.477364756191624
0.8329992294311523,0.03663303800739118,1.399520639549967,3.115351807012839,-0.29,1.55,-0.36,0.2524144886483018,-0.1274271945532669,0.3266330380073912,-0.15047936045003296,3.475351807012839
0.8969252109527588,0.039443611061295514,1.399444247387671,3.113343516981412,-0.29,1.55,-0.36,0.2549151518289818,-0.12720362181863432,0.3294436110612955,-0.15055575261232912,3.4733435169814117
0.9610013961791992,0.042260628323441074,1.3993620115230039,3.1113305084595977,-0.29,1.55,-0.36,0.2574217153175487,-0.12698134286281842,0.33226062832344105,-0.15063798847699617,3.4713305084595976
1.0249793529510498,0.04507315626304429,1.399274244236807,3.109320586157894,-0.29,1.55,-0.36,0.2599244507327137,-0.12676122260244663,0.3350731562630443,-0.15072575576319314,3.469320586157894
1.089001178741455,0.04788743044710318,1.3991807581599933,3.1073092859621054,-0.29,1.55,-0.36,0.2624289065979607,-0.12654277071605796,0.3378874304471032,-0.15081924184000672,3.4673092859621053
1.1529099941253662,0.05069654371289882,1.3990817919105252,3.105301536372525,-0.29,1.55,-0.36,0.26492893587776856,-0.12632652043426087,0.3406965437128988,-0.15091820808947487,3.465301536372525
1.2169671058654785,0.05351197026567299,1.3989769365641043,3.103289128215997,-0.29,1.55,-0.36,0.2674347504194238,-0.12611158994582272,0.343511970265673,-0.15102306343589578,3.463289128215997
1.2809014320373535,0.05632178408625263,1.3988666328986983,3.1012805777598134,-0.29,1.55,-0.36,0.26993573580563196,-0.12589889076515468,0.3463217840862526,-0.15113336710130176,3.4612805777598132
1.344895362854004,0.059133989897781056,1.3987505750628912,3.099270155062075,-0.29,1.55,-0.36,0.2724390167086275,-0.12568781427283487,0.34913398989778105,-0.1512494249371088,3.459270155062075
1.4089100360870361,0.06194686810587094,1.3986288233594621,3.09725908101261,-0.29,1.55,-0.36,0.2749430627474494,-0.12547849293519703,0.35194686810587095,-0.1513711766405379,3.45725908101261
1.4728922843933105,0.0647580711771648,1.39850148094931,3.095249025907494,-0.29,1.55,-0.36,0.2774457840839816,-0.1252711009505702,0.3547580711771648,-0.15149851905069012,3.4552490259074937
1.5368916988372803,0.06756976672972477,1.398368451669334,3.0932384318024018,-0.29,1.55,-0.36,0.27994911041741544,-0.12506547776083038,0.35756976672972474,-0.15163154833066605,3.4532384318024016
1.6008615493774414,0.07037989048623176,1.3982298348322946,3.091228766759811,-0.29,1.55,-0.36,0.2824512038190136,-0.12486177380498056,0.36037989048623176,-0.15177016516770547,3.4512287667598107
1.664945125579834,0.07319472506933206,1.398085309350622,3.0892155292216454,-0.29,1.55,-0.36,0.28495765857345234,-0.12465953722293198,0.36319472506933204,-0.15191469064937801,3.4492155292216453
1.7288579940795898,0.07600176593880577,1.3979355248273015,3.0872076548924126,-0.29,1.55,-0.36,0.287457339855623,-0.12445966401329803,0.36600176593880573,-0.1520644751726985,3.4472076548924124
1.7929260730743408,0.07881531608920186,1.3977797201096314,3.0851949047888434,-0.28,1.55,-0.36,0.2809629844795735,-0.12426113508605963,0.3588153160892019,-0.15222027989036868,3.4451949047888433
1.8568530082702637,0.08162234967524266,1.3976186146561917,3.0831865891189083,-0.27,1.54,-0.35,0.2743344480277373,-0.11928443403661423,0.3516223496752427,-0.1423813853438083,3.4331865891189084
1.9209237098693848,0.08443536571572013,1.3974514907561022,3.081173757201294,-0.26,1.54,-0.35,0.2678407975757675,-0.1190887856527639,0.34443536571572014,-0.14254850924389784,3.431173757201294
1.9848451614379883,0.08724148806370774,1.397279114121595,3.0791656143796415,-0.25,1.54,-0.34,0.2612185378449987,-0.11762829105351706,0.33724148806370774,-0.14272088587840503,3.4191656143796414
2.048924446105957,0.09005418608248976,1.397100656205207,3.077152513395224,-0.24,1.54,-0.34,0.2547257896310209,-0.1174355545993967,0.33005418608248976,-0.14289934379479297,3.417152513395224
2.11283802986145,0.09285924729009161,1.3969170197949188,3.0751446183226765,-0.23,1.53,-0.33,0.24810970146136918,-0.1124544036108569,0.32285924729009163,-0.13308298020508125,3.4051446183226766
2.176821708679199,0.09566700985482422,1.3967275407986472,3.0731345214469004,-0.22,1.53,-0.33,0.2416137420941363,-0.1122649361358896,0.3156670098548242,-0.13327245920135278,3.4031345214469004
2.2408413887023926,0.09847596536819997,1.3965323069105136,3.071123293853515,-0.21,1.53,-0.33,0.23511901528466467,-0.11207721151809275,0.3084759653682,-0.13346769308948647,3.401123293853515
2.304877758026123,0.10128525464918388,1.3963313708395473,3.069111542241215,-0.2,1.52,-0.32,0.22851486838349055,-0.1070950874845648,0.3012852546491839,-0.12366862916045274,3.389111542241215
2.3688278198242188,0.10409034851381777,1.3961250657968547,3.067102502333707,-0.19,1.52,-0.32,0.22201789026488553,-0.10691060497521429,0.29409034851381777,-0.12387493420314533,3.3871025023337067
2.4327714443206787,0.10689473993960583,1.3959131472169908,3.0650936649463922,-0.18,1.52,-0.31,0.2154165481664357,-0.10544588050240118,0.2868947399396058,-0.12408685278300924,3.3750936649463923
2.496880292892456,0.10970594458506916,1.395695026043547,3.063079637208144,-0.17,1.51,-0.31,0.20892622270315378,-0.10174544975323177,0.27970594458506914,-0.114304973956453,3.373079637208144
2.5607945919036865,0.11250817516556061,1.395471931111807,3.0610717216783234,-0.16,1.51,-0.3,0.20233015183891806,-0.10027965704693254,0.2725081751655606,-0.11452806888819311,3.3610717216783232
2.6248526573181152,0.11531625383024664,1.3952426891414116,3.0590592899073825,-0.14,1.51,-0.3,0.18683823877147043,-0.10010109553937654,0.25531625383024664,-0.11475731085858842,3.3590592899073823
2.688790798187256,0.11811860972298381,1.3950082415660165,3.057050625942712,-0.13,1.5,-0.29,0.18024950250436644,-0.09511580234816142,0.24811860972298383,-0.10499175843398345,3.347050625942712
2.752880573272705,0.12092713333013676,1.3947675893942169,3.0550371985652207,-0.12,1.5,-0.29,0.17375919441026036,-0.09494034552760212,0.24092713333013677,-0.10523241060578314,3.3450371985652207
2.8168413639068604,0.12372951587338928,1.394521784305192,3.0530278236166515,-0.11,1.5,-0.29,0.1672635696409657,-0.0947671176253034,0.23372951587338928,-0.10547821569480798,3.3430278236166515
2.880842447280884,0.12653316375617016,1.3942701884749076,3.051017183129771,-0.1,1.49,-0.28,0.16068427234527227,-0.08978246978277568,0.22653316375617016,-0.09572981152509241,3.331017183129771
2.9447789192199707,0.12933347049318064,1.3940132185206098,3.049008572745157,-0.09,1.49,-0.28,0.1541880010653938,-0.08961254762885229,0.21933347049318064,-0.09598678147939022,3.329008572745157
3.008759021759033,0.1321351658335316,1.393750443210744,3.0469985919610103,-0.07,1.49,-0.27,0.1386142261171755,-0.08814634146921999,0.2021351658335316,-0.09624955678925606,3.3169985919610103
