x_r,y_r,theta_r,x,y,theta,v,omega,x_e,y_e,theta_e
1.0,0,0,0.74,-0.19,0.15,0.25377542155872085,0.021433712051584047,0.26,0.19,-0.15
1.0014811849594116,0,0,0.74,-0.19,0.15,0.2551084880221913,0.021433712051584047,0.26148118495941164,0.19,-0.15
1.0030811357498168,0,0,0.74,-0.19,0.15,0.256548443733556,0.021433712051584047,0.26308113574981684,0.19,-0.15
1.0046808338165283,0,0,0.74,-0.19,0.15,0.2579881719935963,0.021433712051584047,0.2646808338165283,0.19,-0.15
1.0062820243835449,0,0,0.74,-0.19,0.15,0.2594292435039112,0.021433712051584047,0.26628202438354487,0.19,-0.15
1.0078816795349121,0,0,0.74,-0.19,0.15,0.2608689331401418,0.021433712051584047,0.26788167953491215,0.19,-0.15
1.0094816398620605,0,0,0.74,-0.19,0.15,0.2623088974345753,0.021433712051584047,0.26948163986206053,0.19,-0.15
1.0110814571380615,0,0,0.74,-0.19,0.15,0.26374873298297624,0.021433712051584047,0.27108145713806153,0.19,-0.15
1.0126804113388062,0,0,0.74,-0.19,0.15,0.2651877917636464,0.021433712051584047,0.27268041133880616,0.19,-0.15
1.014280652999878,0,0,0.74,-0.19,0.15,0.2666280092586111,0.021433712051584047,0.274280652999878,0.19,-0.15
1.0158800792694092,0,0,0.74,-0.19,0.15,0.2680674929011891,0.021433712051584047,0.27588007926940916,0.19,-0.15
1.0174808979034424,0,0,0.74,-0.19,0.15,0.26950822967181903,0.021433712051584047,0.27748089790344244,0.19,-0.15
1.0190816593170167,0,0,0.74,-0.19,0.15,0.2709489149440359,0.021433712051584047,0.2790816593170167,0.19,-0.15
1.020680742263794,0,0,0.74,-0.19,0.15,0.2723880895961355,0.021433712051584047,0.280680742263794,0.19,-0.15
1.0222811698913574,0,0,0.74,-0.19,0.15,0.27382847446094255,0.021433712051584047,0.28228116989135743,0.19,-0.15
1.023879418373108,0,0,0.74,-0.19,0.15,0.275266898094518,0.021433712051584047,0.28387941837310793,0.19,-0.15
1.0254794597625732,0,0,0.74,-0.19,0.15,0.2767069353450367,0.021433712051584047,0.28547945976257316,0.19,-0.15
1.0270792961120605,0,0,0.74,-0.19,0.15,0.2781467880595753,0.021433712051584047,0.2870792961120605,0.19,-0.15
1.0286790943145752,0,0,0.74,-0.19,0.15,0.2795866064418385,0.021433712051584047,0.28867909431457517,0.19,-0.15
